region_name_1_20000,prefecture,region_name_10km,mesh_10km,mesh_1km,number_of_factories,number_of_workers,shipment
福岡,福岡,八幡,503066,50306687,5,886,14124877
福岡,福岡,八幡,503066,50306688,11,1793,5067186
福岡,福岡,八幡,503066,50306689,13,512,886306
福岡,福岡,八幡,503066,50306674,1,22,0
福岡,福岡,八幡,503066,50306675,17,297,517002
福岡,福岡,八幡,503066,50306676,4,66,111114
福岡,福岡,八幡,503066,50306677,3,175,746784
福岡,福岡,八幡,503066,50306678,7,158,556461
福岡,福岡,八幡,503066,50306679,7,125,482223
福岡,福岡,八幡,503066,50306660,14,266,458320
福岡,福岡,八幡,503066,50306661,6,101,227720
福岡,福岡,八幡,503066,50306662,15,346,1009917
福岡,福岡,八幡,503066,50306663,1,5,0
福岡,福岡,八幡,503066,50306664,2,24,0
福岡,福岡,八幡,503066,50306665,16,230,454108
福岡,福岡,八幡,503066,50306666,10,234,196723
福岡,福岡,八幡,503066,50306667,3,29,21993
福岡,福岡,八幡,503066,50306668,5,58,61021
福岡,福岡,八幡,503066,50306669,22,2218,12973349
福岡,福岡,八幡,503066,50306650,54,1217,2505674
福岡,福岡,八幡,503066,50306651,5,368,5341580
福岡,福岡,八幡,503066,50306652,13,371,987122
福岡,福岡,八幡,503066,50306654,1,182,0
福岡,福岡,八幡,503066,50306655,3,82,170903
福岡,福岡,八幡,503066,50306656,1,7,0
福岡,福岡,八幡,503066,50306657,6,44,38338
福岡,福岡,八幡,503066,50306658,4,1038,5672881
福岡,福岡,八幡,503066,50306659,9,91,68838
福岡,福岡,八幡,503066,50306640,2,92,0
福岡,福岡,八幡,503066,50306642,20,2012,4649788
福岡,福岡,八幡,503066,50306643,4,485,5583985
福岡,福岡,八幡,503066,50306644,1,42,0
福岡,福岡,八幡,503066,50306645,5,89,109874
福岡,福岡,八幡,503066,50306646,2,15,0
福岡,福岡,八幡,503066,50306647,1,24,0
福岡,福岡,八幡,503066,50306648,5,164,173916
福岡,福岡,八幡,503066,50306649,8,107,95777
福岡,福岡,八幡,503066,50306630,2,31,0
福岡,福岡,八幡,503066,50306631,18,3536,21136897
福岡,福岡,八幡,503066,50306632,23,1164,2794173
福岡,福岡,八幡,503066,50306633,8,240,212109
福岡,福岡,八幡,503066,50306634,13,156,153151
福岡,福岡,八幡,503066,50306635,4,33,27686
福岡,福岡,八幡,503066,50306636,2,28,0
福岡,福岡,八幡,503066,50306637,10,77,54499
福岡,福岡,八幡,503066,50306638,5,136,74684
福岡,福岡,八幡,503066,50306639,1,10,0
福岡,福岡,八幡,503066,50306621,3,75,56393
福岡,福岡,八幡,503066,50306622,1,5,0
福岡,福岡,八幡,503066,50306623,1,8,0
福岡,福岡,八幡,503066,50306625,1,5,0
福岡,福岡,八幡,503066,50306626,2,19,0
福岡,福岡,八幡,503066,50306629,8,141,209613
福岡,福岡,八幡,503066,50306613,1,91,0
福岡,福岡,八幡,503066,50306615,2,9,0
福岡,福岡,八幡,503066,50306619,4,54,46756
福岡,福岡,八幡,503066,50306600,3,42,26100
福岡,福岡,八幡,503066,50306601,1,8,0
福岡,福岡,八幡,503066,50306609,1,13,0
福岡,福岡,小倉,503067,50306793,1,84,0
福岡,福岡,小倉,503067,50306794,3,35,47952
福岡,福岡,小倉,503067,50306795,9,277,2156530
福岡,福岡,小倉,503067,50306798,1,5,0
福岡,福岡,小倉,503067,50306780,1,6,0
福岡,福岡,小倉,503067,50306784,11,538,1127783
福岡,福岡,小倉,503067,50306785,11,100,195248
福岡,福岡,小倉,503067,50306786,1,8,0
福岡,福岡,小倉,503067,50306787,2,8,0
福岡,福岡,小倉,503067,50306789,1,28,0
福岡,福岡,小倉,503067,50306773,10,183,179578
福岡,福岡,小倉,503067,50306774,18,528,568747
福岡,福岡,小倉,503067,50306760,8,573,1208738
福岡,福岡,小倉,503067,50306761,1,28,0
福岡,福岡,小倉,503067,50306762,14,406,732712
福岡,福岡,小倉,503067,50306763,10,574,1004386
福岡,福岡,小倉,503067,50306764,2,16,0
福岡,福岡,小倉,503067,50306765,1,6,0
福岡,福岡,小倉,503067,50306767,1,9,0
福岡,福岡,小倉,503067,50306768,4,100,203853
福岡,福岡,小倉,503067,50306769,5,361,602334
福岡,福岡,小倉,503067,50306750,5,47,27631
福岡,福岡,小倉,503067,50306751,11,273,355568
福岡,福岡,小倉,503067,50306752,1,5,0
福岡,福岡,小倉,503067,50306754,1,18,0
福岡,福岡,小倉,503067,50306758,2,19,0
福岡,福岡,小倉,503067,50306759,1,11,0
福岡,福岡,小倉,503067,50306740,11,2545,1547981
福岡,福岡,小倉,503067,50306741,6,59,78954
福岡,福岡,小倉,503067,50306742,2,79,0
福岡,福岡,小倉,503067,50306748,4,183,596894
福岡,福岡,小倉,503067,50306730,11,95,86870
福岡,福岡,小倉,503067,50306731,12,127,96394
福岡,福岡,小倉,503067,50306737,1,5,0
福岡,福岡,小倉,503067,50306738,9,396,893433
福岡,福岡,小倉,503067,50306739,2,288,0
福岡,福岡,小倉,503067,50306720,4,67,23834
福岡,福岡,小倉,503067,50306721,2,18,0
福岡,福岡,小倉,503067,50306725,1,39,0
福岡,福岡,小倉,503067,50306726,1,6,0
福岡,福岡,小倉,503067,50306729,21,549,1297090
福岡,福岡,小倉,503067,50306710,4,20,16076
福岡,福岡,小倉,503067,50306711,7,120,128792
福岡,福岡,小倉,503067,50306714,1,10,0
福岡,福岡,小倉,503067,50306715,1,11,0
福岡,福岡,小倉,503067,50306716,3,97,107508
福岡,福岡,小倉,503067,50306700,1,4,0
福岡,福岡,小倉,503067,50306701,3,27,40928
福岡,福岡,小倉,503067,50306702,4,305,349434
福岡,福岡,小倉,503067,50306703,2,58,0
福岡,福岡,小倉,503067,50306704,9,115,583860
福岡,福岡,小倉,503067,50306705,6,104,132839
福岡,福岡,小倉,503067,50306706,25,1234,2140546
福岡,福岡,岩屋,503075,50307516,1,7,0
福岡,福岡,六連島,503076,50307634,3,94,180230
福岡,福岡,六連島,503076,50307623,1,279,0
福岡,福岡,六連島,503076,50307624,11,377,1265792
福岡,福岡,六連島,503076,50307625,5,467,3284425
福岡,福岡,六連島,503076,50307626,3,88,330705
福岡,福岡,六連島,503076,50307627,6,254,677731
福岡,福岡,六連島,503076,50307614,12,571,6675916
福岡,福岡,六連島,503076,50307615,4,103,386631
福岡,福岡,六連島,503076,50307601,2,245,0
福岡,福岡,六連島,503076,50307603,1,9,0
福岡,福岡,六連島,503076,50307604,6,363,912434
福岡,福岡,六連島,503076,50307605,9,386,2615559
福岡,福岡,六連島,503076,50307607,1,21,0
福岡,山口,下関,503077,50307794,5,37,41272
福岡,山口,下関,503077,50307795,1,10,0
福岡,山口,下関,503077,50307796,2,20,0
福岡,山口,下関,503077,50307799,4,852,7761542
福岡,山口,下関,503077,50307784,1,5,0
福岡,山口,下関,503077,50307786,2,17,0
福岡,山口,下関,503077,50307773,1,5,0
福岡,山口,下関,503077,50307774,7,84,89409
福岡,山口,下関,503077,50307775,8,74,96895
福岡,山口,下関,503077,50307776,6,171,315934
福岡,山口,下関,503077,50307777,1,5,0
福岡,山口,下関,503077,50307763,14,339,958555
福岡,山口,下関,503077,50307764,2,46,0
福岡,山口,下関,503077,50307765,3,33,45975
福岡,山口,下関,503077,50307766,3,94,194810
福岡,山口,下関,503077,50307767,1,21,0
福岡,山口,下関,503077,50307753,4,95,114853
福岡,山口,下関,503077,50307754,7,67,32935
福岡,山口,下関,503077,50307755,2,18,0
福岡,山口,下関,503077,50307756,5,85,52391
福岡,山口,下関,503077,50307743,10,93,142078
福岡,山口,下関,503077,50307744,5,76,255634
福岡,山口,下関,503077,50307745,10,129,124371
福岡,山口,下関,503077,50307747,1,26,0
福岡,山口,下関,503077,50307748,3,101,485401
福岡,山口,下関,503077,50307749,3,49,1293823
福岡,山口,下関,503077,50307730,20,598,943234
福岡,山口,下関,503077,50307731,9,215,352225
福岡,山口,下関,503077,50307733,6,52,74837
福岡,山口,下関,503077,50307734,2,15,0
福岡,山口,下関,503077,50307735,3,87,79057
福岡,山口,下関,503077,50307737,9,93,179075
福岡,山口,下関,503077,50307738,1,5,0
福岡,山口,下関,503077,50307720,1,16,0
福岡,山口,下関,503077,50307721,6,1139,3582344
福岡,山口,下関,503077,50307722,1,14,0
福岡,山口,下関,503077,50307723,18,728,2931358
福岡,山口,下関,503077,50307724,1,51,0
福岡,山口,下関,503077,50307726,1,8,0
福岡,山口,下関,503077,50307727,1,4,0
福岡,山口,下関,503077,50307711,1,37,0
福岡,山口,下関,503077,50307712,12,222,795773
福岡,山口,下関,503077,50307713,8,1074,6367238
福岡,山口,下関,503077,50307714,1,34,0
福岡,山口,下関,503077,50307715,7,111,108961
福岡,山口,下関,503077,50307717,2,14,0
福岡,山口,下関,503077,50307718,1,41,0
福岡,山口,下関,503077,50307702,7,173,158217
福岡,山口,下関,503077,50307703,9,102,169542
福岡,山口,下関,503077,50307705,11,858,2040867
福島,福島,岩代福良,564000,56400096,1,13,0
福島,福島,岩代福良,564000,56400077,1,22,0
福島,福島,岩代福良,564000,56400067,1,15,0
福島,福島,岩代福良,564000,56400059,1,6,0
福島,福島,岩代福良,564000,56400039,2,29,0
福島,福島,岩代中野,564001,56400170,2,24,0
福島,福島,岩代中野,564001,56400161,1,26,0
福島,福島,岩代中野,564001,56400169,1,11,0
福島,福島,郡山西部,564002,56400296,1,4,0
福島,福島,郡山西部,564002,56400297,2,15,0
福島,福島,郡山西部,564002,56400298,3,39,99987
福島,福島,郡山西部,564002,56400299,2,10,0
福島,福島,郡山西部,564002,56400284,1,5,0
福島,福島,郡山西部,564002,56400287,4,35,22775
福島,福島,郡山西部,564002,56400288,5,45,35443
福島,福島,郡山西部,564002,56400289,2,19,0
福島,福島,郡山西部,564002,56400271,1,6,0
福島,福島,郡山西部,564002,56400275,4,56,22789
福島,福島,郡山西部,564002,56400276,5,239,739637
福島,福島,郡山西部,564002,56400278,1,10,0
福島,福島,郡山西部,564002,56400279,2,23,0
福島,福島,郡山西部,564002,56400265,4,61,131238
福島,福島,郡山西部,564002,56400266,1,22,0
福島,福島,郡山西部,564002,56400267,4,77,34447
福島,福島,郡山西部,564002,56400268,4,53,22959
福島,福島,郡山西部,564002,56400269,1,29,0
福島,福島,郡山西部,564002,56400255,2,23,0
福島,福島,郡山西部,564002,56400257,3,29,32314
福島,福島,郡山西部,564002,56400258,4,78,28893
福島,福島,郡山西部,564002,56400259,6,45,93153
福島,福島,郡山西部,564002,56400243,1,7,0
福島,福島,郡山西部,564002,56400244,2,17,0
福島,福島,郡山西部,564002,56400245,1,52,0
福島,福島,郡山西部,564002,56400246,1,10,0
福島,福島,郡山西部,564002,56400247,1,33,0
福島,福島,郡山西部,564002,56400249,6,41,104402
福島,福島,郡山西部,564002,56400233,2,130,0
福島,福島,郡山西部,564002,56400234,3,21,12873
福島,福島,郡山西部,564002,56400235,2,121,0
福島,福島,郡山西部,564002,56400237,1,7,0
福島,福島,郡山西部,564002,56400238,1,8,0
福島,福島,郡山西部,564002,56400239,5,192,196610
福島,福島,郡山西部,564002,56400225,1,44,0
福島,福島,郡山西部,564002,56400227,1,66,0
福島,福島,郡山西部,564002,56400228,3,806,449702
福島,福島,郡山西部,564002,56400229,7,444,527621
福島,福島,郡山西部,564002,56400211,1,9,0
福島,福島,郡山西部,564002,56400219,2,33,0
福島,福島,郡山西部,564002,56400200,1,12,0
福島,福島,郡山西部,564002,56400208,2,16,0
福島,福島,郡山西部,564002,56400209,4,51,50069
福島,福島,郡山,564003,56400390,1,13,0
福島,福島,郡山,564003,56400391,5,34,31865
福島,福島,郡山,564003,56400392,6,634,1319863
福島,福島,郡山,564003,56400394,2,32,0
福島,福島,郡山,564003,56400395,1,50,0
福島,福島,郡山,564003,56400380,4,40,41796
福島,福島,郡山,564003,56400381,14,576,625067
福島,福島,郡山,564003,56400382,19,593,939881
福島,福島,郡山,564003,56400370,6,241,114109
福島,福島,郡山,564003,56400371,4,116,630946
福島,福島,郡山,564003,56400372,6,56,87965
福島,福島,郡山,564003,56400376,1,61,0
福島,福島,郡山,564003,56400360,10,463,2822426
福島,福島,郡山,564003,56400361,7,310,1731639
福島,福島,郡山,564003,56400362,3,20,8670
福島,福島,郡山,564003,56400350,4,37,25866
福島,福島,郡山,564003,56400351,2,600,0
福島,福島,郡山,564003,56400352,8,726,2904315
福島,福島,郡山,564003,56400340,4,44,20967
福島,福島,郡山,564003,56400341,21,596,1442029
福島,福島,郡山,564003,56400342,24,1068,18204694
福島,福島,郡山,564003,56400343,1,5,0
福島,福島,郡山,564003,56400344,1,160,0
福島,福島,郡山,564003,56400330,1,4,0
福島,福島,郡山,564003,56400331,9,329,1800086
福島,福島,郡山,564003,56400332,2,31,0
福島,福島,郡山,564003,56400334,2,15,0
福島,福島,郡山,564003,56400336,1,5,0
福島,福島,郡山,564003,56400320,4,64,130496
福島,福島,郡山,564003,56400327,1,5,0
福島,福島,郡山,564003,56400329,1,4,0
福島,福島,郡山,564003,56400300,2,1329,0
福島,福島,郡山,564003,56400301,1,7,0
福島,福島,郡山,564003,56400302,1,6,0
福島,福島,郡山,564003,56400305,1,24,0
福島,福島,柳橋,564004,56400493,2,167,0
福島,福島,柳橋,564004,56400494,1,7,0
福島,福島,柳橋,564004,56400499,1,9,0
福島,福島,柳橋,564004,56400475,2,26,0
福島,福島,柳橋,564004,56400466,1,28,0
福島,福島,柳橋,564004,56400432,2,30,0
福島,福島,柳橋,564004,56400439,4,224,451279
福島,福島,柳橋,564004,56400421,2,38,0
福島,福島,柳橋,564004,56400422,1,5,0
福島,福島,柳橋,564004,56400414,1,14,0
福島,福島,柳橋,564004,56400415,1,64,0
福島,福島,柳橋,564004,56400400,2,11,0
福島,福島,柳橋,564004,56400404,1,9,0
福島,福島,上大越,564005,56400593,1,5,0
福島,福島,上大越,564005,56400570,1,30,0
福島,福島,上大越,564005,56400560,1,12,0
福島,福島,上大越,564005,56400566,1,7,0
福島,福島,上大越,564005,56400550,3,51,138146
福島,福島,上大越,564005,56400551,2,62,0
福島,福島,上大越,564005,56400541,2,36,0
福島,福島,上大越,564005,56400542,2,72,0
福島,福島,上大越,564005,56400502,1,56,0
福島,福島,上大越,564005,56400504,1,4,0
福島,unknown_prefecture,unknown_name,564006,56400693,1,10,0
福島,unknown_prefecture,unknown_name,564006,56400640,2,27,0
福島,unknown_prefecture,unknown_name,564006,56400614,1,9,0
福島,unknown_prefecture,unknown_name,564007,56400786,1,8,0
福島,unknown_prefecture,unknown_name,564007,56400787,1,10,0
福島,unknown_prefecture,unknown_name,564007,56400789,1,19,0
福島,unknown_prefecture,unknown_name,564007,56400746,1,4,0
福島,福島,山潟,564011,56401182,1,4,0
福島,福島,山潟,564011,56401101,1,8,0
福島,福島,磐梯熱海,564012,56401291,1,12,0
福島,福島,磐梯熱海,564012,56401289,1,7,0
福島,福島,磐梯熱海,564012,56401272,1,4,0
福島,福島,磐梯熱海,564012,56401274,3,35,34454
福島,福島,磐梯熱海,564012,56401275,1,5,0
福島,福島,磐梯熱海,564012,56401277,1,19,0
福島,福島,磐梯熱海,564012,56401279,3,291,418583
福島,福島,磐梯熱海,564012,56401261,1,14,0
福島,福島,磐梯熱海,564012,56401263,1,8,0
福島,福島,磐梯熱海,564012,56401256,2,25,0
福島,福島,磐梯熱海,564012,56401247,4,27,15039
福島,福島,磐梯熱海,564012,56401233,3,59,43813
福島,福島,磐梯熱海,564012,56401234,10,1278,13642913
福島,福島,磐梯熱海,564012,56401235,4,584,3469033
福島,福島,磐梯熱海,564012,56401237,3,60,60662
福島,福島,磐梯熱海,564012,56401224,6,243,1051593
福島,福島,磐梯熱海,564012,56401225,1,451,0
福島,福島,磐梯熱海,564012,56401227,10,228,212349
福島,福島,磐梯熱海,564012,56401214,1,4,0
福島,福島,磐梯熱海,564012,56401217,17,1179,1996505
福島,福島,磐梯熱海,564012,56401219,1,10,0
福島,福島,磐梯熱海,564012,56401205,1,14,0
福島,福島,磐梯熱海,564012,56401206,1,13,0
福島,福島,磐梯熱海,564012,56401207,10,841,4734395
福島,福島,磐梯熱海,564012,56401209,1,20,0
福島,福島,三春,564013,56401391,3,132,138619
福島,福島,三春,564013,56401392,5,65,74459
福島,福島,三春,564013,56401393,3,393,473517
福島,福島,三春,564013,56401395,6,160,571113
福島,福島,三春,564013,56401396,2,129,0
福島,福島,三春,564013,56401380,2,99,0
福島,福島,三春,564013,56401382,3,360,718773
福島,福島,三春,564013,56401383,2,92,0
福島,福島,三春,564013,56401384,2,19,0
福島,福島,三春,564013,56401386,3,271,537767
福島,福島,三春,564013,56401389,4,256,279494
福島,福島,三春,564013,56401370,7,669,14187960
福島,福島,三春,564013,56401372,1,28,0
福島,福島,三春,564013,56401373,1,6,0
福島,福島,三春,564013,56401360,11,1810,12519217
福島,福島,三春,564013,56401364,1,134,0
福島,福島,三春,564013,56401369,1,144,0
福島,福島,三春,564013,56401350,3,26,109841
福島,福島,三春,564013,56401356,1,4,0
福島,福島,三春,564013,56401358,3,84,70141
福島,福島,三春,564013,56401340,1,7,0
福島,福島,三春,564013,56401341,1,6,0
福島,福島,三春,564013,56401344,1,29,0
福島,福島,三春,564013,56401345,3,108,44078
福島,福島,三春,564013,56401346,2,14,0
福島,福島,三春,564013,56401347,1,5,0
福島,福島,三春,564013,56401348,3,69,144587
福島,福島,三春,564013,56401349,2,9,0
福島,福島,三春,564013,56401330,3,74,635004
福島,福島,三春,564013,56401331,3,76,200174
福島,福島,三春,564013,56401332,1,13,0
福島,福島,三春,564013,56401333,1,20,0
福島,福島,三春,564013,56401334,1,4,0
福島,福島,三春,564013,56401338,2,10,0
福島,福島,三春,564013,56401339,1,24,0
福島,福島,三春,564013,56401321,2,13,0
福島,福島,三春,564013,56401324,1,26,0
福島,福島,三春,564013,56401326,1,5,0
福島,福島,三春,564013,56401327,2,66,0
福島,福島,三春,564013,56401328,5,268,755656
福島,福島,三春,564013,56401329,3,43,24688
福島,福島,三春,564013,56401312,2,31,0
福島,福島,三春,564013,56401313,1,7,0
福島,福島,三春,564013,56401317,1,38,0
福島,福島,三春,564013,56401318,1,125,0
福島,福島,三春,564013,56401319,2,14,0
福島,福島,三春,564013,56401300,1,15,0
福島,福島,三春,564013,56401301,1,13,0
福島,福島,三春,564013,56401302,11,594,1396074
福島,福島,三春,564013,56401303,4,139,125567
福島,福島,三春,564013,56401305,1,48,0
福島,福島,三春,564013,56401306,2,33,0
福島,unknown_prefecture,unknown_name,564014,56401486,1,10,0
福島,unknown_prefecture,unknown_name,564014,56401455,2,20,0
福島,unknown_prefecture,unknown_name,564014,56401456,2,270,0
福島,unknown_prefecture,unknown_name,564014,56401457,1,4,0
福島,unknown_prefecture,unknown_name,564014,56401446,1,14,0
福島,unknown_prefecture,unknown_name,564014,56401447,1,12,0
福島,unknown_prefecture,unknown_name,564014,56401448,1,7,0
福島,unknown_prefecture,unknown_name,564014,56401430,3,236,691798
福島,unknown_prefecture,unknown_name,564014,56401431,2,98,0
福島,unknown_prefecture,unknown_name,564014,56401435,1,11,0
福島,unknown_prefecture,unknown_name,564014,56401436,1,24,0
福島,unknown_prefecture,unknown_name,564014,56401420,4,276,357555
福島,unknown_prefecture,unknown_name,564014,56401421,1,10,0
福島,unknown_prefecture,unknown_name,564014,56401425,2,241,0
福島,unknown_prefecture,unknown_name,564014,56401426,4,102,45684
福島,unknown_prefecture,unknown_name,564014,56401427,6,501,1178931
福島,unknown_prefecture,unknown_name,564014,56401428,4,210,326017
福島,unknown_prefecture,unknown_name,564014,56401411,2,109,0
福島,unknown_prefecture,unknown_name,564014,56401412,3,403,644889
福島,unknown_prefecture,unknown_name,564014,56401417,3,123,63565
福島,unknown_prefecture,unknown_name,564014,56401418,1,11,0
福島,unknown_prefecture,unknown_name,564014,56401408,1,15,0
福島,unknown_prefecture,unknown_name,564015,56401548,3,33,23820
福島,unknown_prefecture,unknown_name,564015,56401538,1,7,0
福島,unknown_prefecture,unknown_name,564015,56401520,3,367,541526
